"digits"	"sym"	"int"
5	0.24779688	-4.3188125
5	0.28594531	-5.5890625
4	0.35262109	-3.0621875
4	0.2990332	-2.155
0	0.42266211	-3.6119375
4	0.21947852	-3.2145625
8	0.37672852	-2.83925
9	0.27118945	-3.6079375
1	0.15279492	-0.351375
0	0.36345508	-3.368625
2	0.40715039	-4.4429375
1	0.17974414	-0.6109375
2	0.36196094	-4.796
0	0.31237305	-1.243125
7	0.23002734	-4.8020625
3	0.28526758	-3.844625
3	0.40497656	-2.8505625
5	0.39553906	-4.077875
9	0.21799805	-3.0160625
0	0.32638281	-2.101875
5	0.32921094	-5.0735625
5	0.23776758	-4.4204375
3	0.2369082	-3.1478125
5	0.23776758	-4.6514375
6	0.20898242	-4.439375
3	0.22866016	-3.083125
1	0.12977539	-0.7744375
0	0.34324414	-3.4438125
5	0.28563477	-5.0140625
1	0.10953906	-0.2093125
4	0.18412891	-3.661625
4	0.14607617	-3.1498125
0	0.23285156	-2.8511875
8	0.27688086	-3.00525
7	0.091326172	-2.0931875
7	0.24838867	-5.320625
5	0.18161914	-3.980125
0	0.33908984	-2.6120625
4	0.259125	-3.7574375
2	0.24729492	-4.18675
4	0.14900391	-2.8193125
5	0.34759375	-5.3243125
4	0.16991992	-2.7774375
6	0.26378125	-4.713375
9	0.095677734	-1.830875
0	0.25696484	-2.8865625
7	0.1895625	-3.3044375
7	0.21265039	-3.7266875
0	0.22000586	-2.8480625
3	0.24328906	-4.71675
3	0.28778516	-4.2623125
4	0.17307031	-2.9628125
0	0.42184766	-3.1485625
3	0.4515	-5.3444375
2	0.26040039	-4.4934375
8	0.34779297	-3.0171875
6	0.23567187	-4.2323125
0	0.34985352	-2.4348125
1	0.28905469	-3.669375
0	0.25627734	-1.8748125
2	0.25937695	-3.4583125
0	0.27545312	-2.4158125
2	0.21744336	-4.209875
1	0.1299668	-0.6614375
3	0.16077539	-2.996375
3	0.20717578	-4.2123125
8	0.23342188	-3.4863125
5	0.21999219	-4.3706875
2	0.26240039	-4.5095625
0	0.30731445	-2.7576875
8	0.28263867	-4.5860625
5	0.30235937	-4.5140625
0	0.40020312	-5.3531875
4	0.33515234	-4.7294375
6	0.26649414	-2.323875
5	0.369375	-4.5480625
8	0.3217832	-2.419625
0	0.45412305	-2.8335
2	0.33195117	-4.290125
7	0.21227734	-3.9625
3	0.2951543	-3.1799375
6	0.28462305	-4.135875
3	0.2801875	-4.254
2	0.34316211	-5.11375
0	0.39201758	-3.277375
3	0.3555332	-3.0255
4	0.12900781	-1.6446875
4	0.16150195	-3.2275625
4	0.16266602	-3.3941875
9	0.2274375	-4.322625
0	0.29012891	-2.4004375
5	0.25419531	-4.5434375
6	0.23976953	-3.0374375
1	0.12097266	-1.23825
5	0.2731875	-5.0144375
5	0.29423437	-5.510375
4	0.23999414	-4.667625
6	0.2815625	-5.006875
0	0.3078125	-3.290375
6	0.34183008	-6.1061875
0	0.35733008	-2.4945
6	0.43492188	-5.8491875
1	0.16407031	-0.9909375
1	0.19822656	-0.4559375
3	0.2325	-3.7203125
4	0.19480664	-3.9958125
4	0.14025977	-2.854375
1	0.11247852	-0.70775
2	0.3021875	-4.1948125
3	0.30338281	-4.609375
7	0.16800781	-3.335375
0	0.37652539	-2.0765
3	0.25304492	-2.577
1	0.11146289	-0.525625
4	0.17849023	-3.7330625
2	0.28017773	-4.6630625
0	0.34035352	-2.68275
7	0.20410352	-5.0283125
0	0.35717578	-3.3101875
6	0.23149414	-3.71125
0	0.38302539	-3.317625
3	0.22142969	-3.6686875
8	0.39533594	-6.7176875
7	0.17917773	-3.852375
9	0.2359043	-3.896125
9	0.23048047	-4.23575
6	0.19496289	-3.4786875
6	0.18332617	-3.5046875
6	0.25603906	-5.0956875
8	0.28213672	-5.9331875
1	0.1625918	-0.7711875
4	0.17280664	-3.4984375
7	0.14841406	-3.5308125
3	0.23966797	-3.09075
3	0.19753125	-3.98325
6	0.23721094	-4.3766875
5	0.26322461	-5.4883125
1	0.12621094	-0.2626875
9	0.19994922	-3.4756875
4	0.18266797	-3.69325
1	0.11013086	-0.2614375
9	0.16310547	-2.4914375
5	0.28383789	-4.0355
5	0.35208008	-4.6825
3	0.39812109	-4.224375
9	0.29079883	-4.241625
4	0.26742578	-5.334625
4	0.15070703	-3.2255625
7	0.15353906	-3.362
4	0.13358008	-2.647875
0	0.2195625	-3.7606875
1	0.090832031	-0.413625
7	0.16489453	-3.8350625
2	0.19176953	-3.300375
9	0.21846094	-4.3505
1	0.15547266	-1.14625
3	0.27809375	-4.651125
3	0.22938477	-4.071
8	0.32939453	-4.4934375
4	0.22313086	-4.4901875
0	0.40748633	-4.45825
1	0.15591992	-0.8040625
4	0.14836328	-3.05775
4	0.14083984	-2.9261875
1	0.092617187	-0.48525
1	0.10375	-0.3034375
1	0.076640625	-0.559
0	0.29189063	-3.62475
5	0.30614453	-5.2485625
5	0.30364453	-5.5271875
0	0.31803516	-0.858
1	0.11448242	-0.395875
9	0.26226563	-4.5395
1	0.14642578	-1.6275625
0	0.2967832	-3.249875
7	0.19635742	-4.18325
9	0.18644727	-3.10425
9	0.17468945	-3.070375
7	0.22320508	-4.4395625
5	0.15937305	-3.3386875
0	0.21849805	-2.5488125
7	0.087019531	-2.105
0	0.21723047	-2.405125
7	0.12753711	-2.747625
9	0.096371094	-1.652375
3	0.35793945	-3.3578125
3	0.39202148	-4.8614375
6	0.4214043	-5.82125
3	0.39500586	-4.4770625
0	0.35071875	-2.1446875
6	0.1371543	-3.1536875
0	0.17598242	-3.369
6	0.16753516	-3.496375
3	0.15762891	-2.296
2	0.18700586	-3.968875
5	0.16400781	-3.708375
5	0.14236523	-2.8335
1	0.082849609	-0.51425
1	0.097117188	-0.2763125
1	0.088917969	-0.41075
1	0.13744922	-0.5033125
2	0.33394141	-5.1305
1	0.16908984	-1.0158125
8	0.32936133	-2.6848125
0	0.5069082	-2.5089375
3	0.47303906	-4.5331875
5	0.30972266	-5.4668125
9	0.22743945	-4.0495
0	0.40707813	-1.1791875
3	0.4128457	-5.946
6	0.3160957	-4.733375
6	0.3223125	-4.3729375
6	0.24029297	-3.9731875
2	0.20199219	-4.3338125
6	0.20357812	-4.131875
4	0.18877344	-3.624875
4	0.085773437	-1.749625
4	0.19626367	-2.565125
4	0.20026953	-3.1505
5	0.27334961	-5.794
5	0.22604883	-4.733125
3	0.15794727	-3.4435
9	0.15125977	-2.6233125
4	0.1352793	-2.868875
1	0.22366992	-1.713625
3	0.33401758	-3.5395
1	0.17925391	-0.3043125
2	0.3560332	-4.8226875
7	0.26061328	-5.075375
4	0.22264258	-4.520375
0	0.38924414	-2.8080625
1	0.16488281	-0.8014375
1	0.16041602	-1.4425625
8	0.32199414	-3.3899375
7	0.23141602	-3.70475
5	0.26363281	-4.3346875
4	0.22276758	-4.9826875
4	0.2627793	-5.64825
0	0.41820312	-4.4476875
1	0.15711523	-0.3749375
6	0.3845	-6.7055
0	0.1862207	-1.8210625
2	0.26353125	-5.2593125
7	0.14464258	-3.03075
2	0.25404492	-4.9859375
6	0.16818945	-3.3835
9	0.22350977	-3.162875
6	0.22876367	-4.0488125
2	0.3019375	-5.195875
0	0.33051172	-3.44125
0	0.26119531	-2.6723125
4	0.19945117	-3.270625
3	0.22802539	-3.4985
2	0.22598828	-4.0158125
1	0.1085	-1.054
0	0.29471289	-3.5785625
5	0.34606445	-6.244125
5	0.27218164	-4.5251875
0	0.4627793	-3.8699375
9	0.27363086	-4.206625
6	0.37111523	-5.247875
5	0.22181641	-4.1625625
3	0.1474375	-2.99075
3	0.17675195	-3.076
4	0.15094531	-2.6941875
1	0.096857422	-0.671
7	0.17656055	-4.049
3	0.14654883	-2.5340625
3	0.13772852	-3.0235
9	0.17868555	-3.814125
0	0.28891602	-1.8748125
7	0.10349609	-2.527125
3	0.27532422	-4.362
9	0.19900781	-2.9758125
0	0.45496094	-4.1976875
1	0.16453125	-1.2055625
4	0.27686719	-4.9846875
1	0.22076563	-0.85375
4	0.13232227	-1.697
6	0.29886328	-4.5400625
5	0.21443945	-4.1285625
1	0.13367773	-0.4679375
0	0.33593555	-1.454375
2	0.19266211	-3.5565625
1	0.16836328	-0.9831875
4	0.27602539	-4.73425
2	0.35314648	-5.098125
4	0.30164258	-5.5191875
0	0.2871582	-5.202125
8	0.21166602	-4.4863125
1	0.1366582	-0.8914375
2	0.29303711	-5.9831875
1	0.11336719	-0.547625
3	0.23545313	-3.917125
3	0.33609961	-3.7926875
9	0.17897852	-3.954125
3	0.2793418	-3.8708125
6	0.24101172	-4.306
1	0.11625781	-1.134125
3	0.29333203	-5.2593125
8	0.28295508	-0.9159375
8	0.28249219	-5.382
6	0.21640234	-3.2531875
2	0.30941602	-4.469125
6	0.17535547	-2.8948125
7	0.19636914	-3.620125
3	0.24166016	-3.9934375
7	0.23671484	-4.6655625
0	0.28694336	-2.7929375
2	0.35025195	-5.4346875
7	0.16782812	-3.937
2	0.17841406	-3.1833125
3	0.34149805	-4.603125
7	0.18161328	-3.344125
0	0.35878516	-1.594875
3	0.30390039	-4.5905625
5	0.2355957	-4.287875
5	0.31257617	-5.3324375
3	0.24054883	-3.2778125
9	0.24137305	-3.8963125
9	0.2117168	-3.177625
2	0.32103516	-4.3830625
8	0.37358398	-1.4289375
1	0.20705664	-0.99
0	0.37343359	-2.9120625
3	0.26693555	-3.574375
3	0.27701758	-4.0153125
4	0.2019043	-4.556625
8	0.45644531	-5.909
0	0.3609707	-1.736625
8	0.28070703	-3.386625
0	0.36638086	-3.2388125
9	0.2469707	-3.532625
3	0.38399414	-3.8518125
1	0.23139062	-0.6240625
0	0.43455859	-1.505125
5	0.44727148	-5.6630625
3	0.25398438	-4.262
3	0.21783594	-3.912875
3	0.23787109	-4.0896875
1	0.11569922	-0.3685625
2	0.31308203	-6.5335625
4	0.19197266	-3.4304375
0	0.38234766	-2.281625
5	0.26904297	-4.7441875
0	0.31888086	-3.5965625
4	0.18352148	-2.7554375
9	0.16075195	-3.208625
4	0.16740625	-2.5234375
2	0.2569082	-4.61875
6	0.19968945	-4.0008125
7	0.19938086	-4.527
6	0.24900586	-5.3428125
0	0.32193359	-4.249
1	0.13254688	-0.71225
7	0.21603711	-4.561
3	0.36859961	-5.0895625
3	0.4497168	-4.510125
5	0.36598828	-5.2701875
4	0.2949082	-5.2358125
4	0.18071289	-3.5975
5	0.31229102	-6.0148125
5	0.44730469	-5.969375
6	0.30044727	-3.9584375
0	0.49887891	-3.0599375
0	0.20806445	-2.2381875
5	0.16499609	-2.9005
5	0.17932031	-2.390125
0	0.26847266	-2.5329375
1	0.082671875	-0.6861875
8	0.40866992	-6.1975625
9	0.24223242	-4.5849375
1	0.18921875	-0.769625
2	0.31373047	-4.525875
4	0.25075391	-3.267625
3	0.31553516	-3.8324375
3	0.23867578	-2.756
5	0.41330273	-6.1581875
5	0.19066406	-3.7959375
5	0.22706055	-4.6515625
1	0.11476953	-0.8813125
8	0.25119922	-4.5901875
2	0.10522656	-1.86675
0	0.43425977	-1.4025
6	0.39750977	-6.3005625
0	0.49054687	-1.1923125
1	0.25085156	-0.6616875
6	0.29013086	-5.3005625
3	0.26769531	-4.6426875
3	0.35910352	-6.03025
5	0.25650781	-4.108625
9	0.2893125	-4.126625
5	0.37120117	-5.6313125
1	0.086097656	-1.1035
4	0.12766797	-2.7193125
2	0.24534766	-4.24725
0	0.34639453	-3.306375
2	0.19892578	-2.933375
9	0.29880859	-4.723125
2	0.29341211	-5.0375625
8	0.35639844	-5.66275
0	0.43258789	-3.1353125
7	0.16039453	-3.9334375
9	0.18277148	-3.3138125
9	0.14205078	-3.3005
7	0.10792188	-2.571
7	0.10254883	-2.6481875
0	0.37596094	-4.226625
4	0.27480078	-3.3963125
0	0.38841797	-3.018625
9	0.22188477	-3.3343125
6	0.35803711	-4.82725
5	0.27845508	-4.615
5	0.32357617	-5.043375
3	0.2675293	-3.2640625
9	0.22918164	-3.73375
4	0.16439453	-3.093875
0	0.35866016	-3.0785
7	0.18766016	-2.834875
6	0.3109375	-4.4159375
4	0.3175	-5.6600625
4	0.23346289	-4.9045
0	0.43707422	-3.3401875
7	0.19924219	-3.78625
9	0.19591406	-3.7290625
3	0.29719141	-4.0711875
6	0.18674414	-3.1843125
9	0.18010938	-3.24625
1	0.11790625	-0.303625
3	0.30215625	-3.0803125
6	0.19158008	-3.4986875
7	0.18298047	-3.544875
1	0.16215625	-0.8524375
4	0.27125781	-5.2478125
1	0.14965625	-0.3728125
7	0.24120508	-4.85975
3	0.30007813	-4.4925625
4	0.15566992	-2.544
9	0.25745312	-3.471875
4	0.17372461	-3.02175
1	0.12167188	-0.3645
3	0.23556055	-4.2160625
4	0.10651563	-2.3258125
2	0.14224023	-3.3098125
4	0.087923828	-1.8408125
0	0.12336719	-2.2634375
7	0.25561914	-3.6824375
1	0.25786328	-0.944125
4	0.25678906	-4.986875
4	0.24727539	-4.8033125
4	0.30724805	-5.9245625
4	0.14311133	-0.8130625
6	0.22756836	-4.4533125
3	0.26753125	-5.033
3	0.28121875	-5.2725
9	0.17063867	-2.7429375
3	0.26738867	-4.9895625
1	0.10613281	-0.24175
7	0.17507617	-3.894
2	0.28376367	-5.632375
7	0.10382617	-1.89325
5	0.21193945	-3.8865
7	0.14239648	-2.7166875
7	0.079349609	-1.6896875
7	0.076787109	-1.723625
5	0.20489258	-4.5708125
7	0.090884766	-1.8548125
3	0.15734961	-3.1759375
4	0.19722656	-4.386625
9	0.23071094	-3.8465
4	0.27801367	-5.795875
1	0.11179687	-0.3708125
3	0.27294336	-4.2574375
6	0.31170117	-5.809375
0	0.37888477	-1.45675
7	0.24784766	-3.7591875
0	0.29544336	-3.8183125
4	0.25861523	-4.216625
4	0.27027148	-4.435875
5	0.37115234	-5.0883125
1	0.19703125	-1.2106875
2	0.37445117	-4.3005625
0	0.20846289	-1.83875
1	0.11030664	-0.3095625
3	0.23801953	-3.8355625
0	0.21699023	-2.6715
1	0.094185547	-0.5078125
0	0.41257227	-1.71725
8	0.29777344	-3.685375
6	0.39331055	-4.977875
5	0.37664063	-5.6056875
0	0.39027148	-3.910875
4	0.21971289	-3.4724375
4	0.24987695	-4.2678125
1	0.17282813	-0.844375
9	0.30933398	-5.401875
3	0.20823437	-3.4113125
3	0.28567383	-3.5205
9	0.20828906	-3.7574375
2	0.31049414	-5.8270625
0	0.30577734	-2.7071875
5	0.28219141	-4.966625
3	0.23520312	-3.8448125
1	0.14059961	-0.430375
1	0.13075781	-0.4119375
0	0.26130078	-1.77575
6	0.434875	-4.560125
3	0.37324023	-3.38975
1	0.18823633	-0.584125
0	0.43825586	-2.51575
4	0.2629043	-3.59625
6	0.32683789	-6.4313125
4	0.30438281	-3.43725
1	0.17061719	-0.85125
1	0.17968555	-0.65175
9	0.21767773	-3.0365625
6	0.25697852	-3.605125
3	0.23008008	-3.0500625
1	0.19653906	-0.4888125
6	0.29839258	-3.6773125
0	0.47210156	-2.5506875
6	0.20086914	-3.31725
3	0.23933203	-3.2325625
1	0.12494922	-0.4011875
1	0.11653906	-0.91975
4	0.2158125	-3.4626875
6	0.19551367	-3.2100625
0	0.35373047	-2.2044375
0	0.37689063	-1.9815
5	0.25155859	-4.918375
7	0.20969922	-4.5064375
5	0.25415625	-5.34975
0	0.40568945	-3.4481875
7	0.26219922	-5.5840625
4	0.14850586	-2.4153125
7	0.24060352	-4.693
5	0.3091875	-5.107
2	0.23560938	-4.2560625
3	0.23986133	-2.677
1	0.12818555	-1.0766875
9	0.1204707	-2.2618125
9	0.15023633	-2.348625
6	0.2393457	-4.0664375
0	0.29330469	-2.6145
3	0.25762891	-4.3735
9	0.14504883	-2.4418125
9	0.14902148	-2.405
5	0.18000586	-2.755125
0	0.20203516	-1.9925
4	0.11264453	-1.797
8	0.21851953	-2.33275
3	0.21398438	-4.000375
4	0.22129492	-3.366625
4	0.21791797	-3.83625
1	0.16345508	-1.4323125
1	0.15147266	-0.878625
3	0.2940332	-3.7155625
3	0.38613477	-4.4948125
8	0.32717578	-3.737625
8	0.28992578	-2.24675
0	0.46979297	-3.54825
1	0.16926563	-0.444
5	0.36560547	-5.119625
0	0.46249414	-4.082
6	0.42033008	-5.502875
6	0.36908789	-5.0501875
2	0.40345508	-5.1710625
5	0.38048438	-5.484625
2	0.2657168	-4.5379375
7	0.2394375	-4.736625
3	0.28774805	-4.69975
6	0.25655664	-5.4074375
8	0.35313672	-3.7525625
1	0.15340039	-0.8690625
0	0.49512891	-1.64025
0	0.3658125	-1.961625
4	0.25853711	-4.3913125
8	0.24664258	-2.0425625
1	0.1204043	-0.27
0	0.3132207	-2.439
0	0.30670117	-1.691
9	0.2390918	-3.6419375
2	0.24109766	-4.7700625
9	0.2326875	-4.4476875
9	0.20539844	-3.8018125
0	0.29613086	-3.8143125
5	0.31440039	-5.4684375
5	0.29119141	-3.1743125
8	0.38183594	-2.5176875
3	0.32254492	-3.2290625
1	0.18852539	-0.7250625
6	0.29278125	-3.8043125
6	0.22444141	-3.7030625
6	0.19939453	-4.548
8	0.36061719	-4.7583125
1	0.14018359	-0.7805
3	0.33518359	-4.321625
1	0.11500781	-0.2405625
8	0.24798438	-1.645375
5	0.31914844	-4.2864375
4	0.29499023	-2.921
1	0.1582207	-0.76625
7	0.14207031	-3.0404375
9	0.15815039	-3.1249375
9	0.1350918	-2.561125
6	0.16262695	-3.097125
6	0.15764063	-3.175875
0	0.29705078	-1.08675
4	0.1077793	-2.3355
1	0.12050781	-0.4821875
0	0.24187695	-2.55675
4	0.097115234	-2.1411875
7	0.32199023	-4.8565
0	0.45833789	-3.199125
1	0.18616406	-0.32975
1	0.17527344	-0.6795
3	0.29483008	-4.1045625
1	0.10791797	-0.749875
4	0.16381055	-3.1893125
1	0.099896484	-0.499875
0	0.25369141	-3.0723125
6	0.21278125	-4.3166875
4	0.16629297	-3.0365625
1	0.17454492	-1.0478125
9	0.171625	-3.0906875
9	0.1712168	-3.1375625
4	0.22960742	-4.8444375
4	0.20033008	-3.8315
1	0.14049023	-0.4394375
0	0.33874023	-3.620125
6	0.25874023	-3.8271875
9	0.20291211	-3.866875
9	0.27663672	-4.79175
9	0.24443945	-3.6415
0	0.45176563	-4.928
1	0.11278516	-1.221
4	0.11080273	-1.3539375
2	0.21969531	-5.0075
1	0.10293945	-0.3921875
1	0.091978516	-0.4714375
1	0.12050391	-0.5638125
2	0.27729492	-5.7964375
1	0.10688477	-0.239125
3	0.16031445	-3.2430625
1	0.24219531	-1.26275
4	0.34873828	-5.89075
2	0.30561719	-4.2335
1	0.24021875	-0.7291875
2	0.29319922	-4.9666875
1	0.098892578	-0.6958125
4	0.16670117	-3.921
2	0.19292188	-4.2135
1	0.11540039	-0.835625
2	0.16263281	-4.21425
1	0.1463125	-0.5529375
4	0.28290039	-3.3270625
2	0.24239453	-3.683875
6	0.34544727	-5.52875
1	0.094371094	-0.669875
1	0.10129297	-0.3945
2	0.16492383	-2.9089375
2	0.19742383	-3.058375
7	0.12178906	-2.817
1	0.12153516	-0.538125
4	0.23804687	-3.332625
2	0.32304297	-5.7953125
2	0.23500977	-4.5056875
2	0.22179883	-4.311125
1	0.166	-1.25175
4	0.23100195	-2.6498125
2	0.33344922	-4.6826875
2	0.27213672	-4.651375
2	0.28000586	-5.0475
1	0.1389707	-0.4585625
4	0.2375957	-3.8353125
2	0.24602148	-5.08975
6	0.2707832	-5.3389375
1	0.12325977	-0.4654375
4	0.25237305	-4.612875
2	0.34460547	-4.783125
1	0.13203906	-0.3524375
4	0.17263867	-3.1596875
1	0.10169141	-0.2866875
4	0.10031641	-2.1820625
2	0.20388867	-4.0078125
4	0.11855664	-2.1941875
0	0.24520117	-3.8335625
1	0.096521484	-0.7900625
4	0.1807832	-4.0069375
2	0.23042383	-4.1130625
2	0.19194727	-3.5285
1	0.10144727	-0.3619375
1	0.074298828	-1.0331875
4	0.13761328	-3.332875
2	0.1992207	-4.415625
2	0.19694531	-3.9195625
0	0.21876367	-3.14925
1	0.19226758	-0.54525
4	0.27041016	-4.537625
2	0.28355469	-4.5768125
2	0.2641875	-4.3831875
0	0.36907422	-4.377875
3	0.21741602	-3.2058125
0	0.39445898	-3.74275
0	0.3034707	-4.362875
1	0.12051562	-0.6193125
4	0.25979492	-4.2139375
2	0.35918359	-5.177625
1	0.15201953	-0.5875625
3	0.34039258	-4.108125
1	0.14479102	-0.7799375
4	0.18796484	-3.4426875
2	0.20975977	-3.153625
1	0.13817773	-0.51925
4	0.19033594	-3.621
1	0.11148242	-0.46475
4	0.20601758	-4.127125
2	0.29563281	-5.2989375
1	0.12692578	-0.5176875
8	0.26118359	-3.87125
1	0.1220293	-0.50725
4	0.17753906	-2.79
2	0.27587695	-3.5220625
1	0.12993359	-0.263125
4	0.16408594	-2.3094375
1	0.073650391	-1.0048125
4	0.084816406	-1.8560625
2	0.22634375	-4.1656875
1	0.097087891	-0.6216875
4	0.081591797	-1.7980625
4	0.16565625	-3.267125
1	0.089023438	-0.5033125
2	0.23654492	-4.495125
4	0.26061914	-4.7349375
2	0.31331641	-3.9036875
3	0.36108594	-3.895375
6	0.35224805	-6.4756875
4	0.23006445	-4.1926875
2	0.24048633	-3.747625
2	0.32211914	-4.326625
2	0.31715625	-4.7206875
3	0.27839453	-4.3684375
4	0.31258203	-4.3628125
2	0.33679883	-3.4530625
2	0.30251172	-3.3386875
2	0.39397461	-3.8175
3	0.28993164	-4.093625
0	0.36310352	-2.8215625
5	0.27748437	-4.232625
7	0.19722461	-3.7011875
6	0.28278711	-4.718
3	0.30195117	-4.4536875
0	0.21710742	-3.57425
5	0.22673242	-4.5121875
6	0.26830078	-4.02525
0	0.26060352	-0.900625
2	0.25571094	-4.712625
0	0.1994082	-2.0345625
5	0.13432812	-2.488
8	0.16975977	-3.0816875
7	0.093445313	-1.990875
3	0.1918457	-3.4600625
2	0.32649414	-4.8268125
6	0.31943359	-2.8864375
1	0.207125	-0.7299375
4	0.31218945	-4.7634375
9	0.37478125	-5.4715
0	0.31102734	-4.2288125
2	0.30823633	-5.581375
9	0.23944336	-3.7123125
1	0.13973242	-0.7441875
0	0.39310937	-3.974875
8	0.33693945	-3.259875
7	0.32268945	-6.0975
1	0.17530078	-0.9114375
0	0.29471094	-3.955125
2	0.26426953	-3.7528125
9	0.1972168	-3.4155625
0	0.32065234	-3.4786875
1	0.11089844	-0.2035625
0	0.38345508	-2.8543125
2	0.22072852	-3.839
9	0.26446289	-4.40225
2	0.22940039	-3.371875
0	0.38675977	-4.5975
2	0.34047852	-4.48025
9	0.43275195	-5.0771875
0	0.36498437	-5.0790625
3	0.32814648	-4.10025
9	0.39480273	-5.77025
9	0.39655859	-4.51775
9	0.46754492	-5.648125
0	0.40231445	-5.663875
0	0.42469531	-1.8178125
2	0.39775781	-5.4693125
9	0.31074805	-4.0411875
3	0.40025	-3.6605
0	0.32876367	-2.7605
3	0.30610937	-4.347125
0	0.36598633	-2.9008125
3	0.43192969	-5.2444375
2	0.18567578	-3.196375
0	0.31540625	-5.0003125
3	0.21371875	-2.9296875
4	0.21353125	-4.21425
4	0.20321094	-4.504
7	0.13778906	-3.1403125
6	0.29039648	-5.8028125
6	0.39713867	-5.9639375
2	0.40342578	-6.348125
1	0.21480469	-0.8688125
2	0.11514062	-2.079875
6	0.19082227	-4.2091875
6	0.2089043	-4.3419375
6	0.20897656	-5.02475
1	0.13499609	-0.7698125
4	0.12641016	-2.8191875
6	0.20699023	-4.0103125
3	0.22739063	-3.4049375
1	0.1322207	-0.179
0	0.25908398	-4.4743125
1	0.11324219	-0.802375
6	0.20453516	-4.0585
3	0.23747656	-3.9735
1	0.16694141	-0.9258125
2	0.27491992	-5.1063125
2	0.34011523	-4.4020625
8	0.25019141	-3.5898125
3	0.28536914	-4.698875
0	0.45823437	-2.62375
3	0.39936523	-5.981625
8	0.29958203	-3.055375
0	0.42650586	-1.8313125
3	0.22978125	-3.6273125
2	0.19501367	-2.6203125
3	0.24485742	-4.1643125
5	0.29301563	-5.014
9	0.1642207	-2.02825
2	0.3259375	-5.6773125
0	0.32942969	-1.7116875
4	0.20644336	-4.13675
1	0.12264258	-1.255875
0	0.24066016	-2.2091875
2	0.25251953	-4.5294375
9	0.18887891	-3.604375
0	0.25153516	-2.034125
0	0.24247852	-2.04975
4	0.23423633	-3.7383125
3	0.22514648	-3.759375
9	0.18101172	-3.5690625
0	0.23672852	-2.6773125
0	0.28387695	-3.0823125
0	0.29637891	-4.25375
1	0.11850391	-0.650625
7	0.24024219	-4.55325
5	0.34613867	-4.878
2	0.24896289	-5.6844375
1	0.11933008	-1.317
4	0.14344727	-3.080375
7	0.35592578	-5.0685625
5	0.30482617	-3.0379375
2	0.35208398	-2.5773125
2	0.47109961	-4.566125
2	0.32918945	-4.736375
5	0.32592383	-4.158
0	0.50034766	-1.9210625
4	0.31641211	-5.467875
3	0.30863281	-4.3255
2	0.24475781	-5.235875
6	0.26362891	-5.6733125
6	0.21373242	-4.1996875
8	0.23005273	-3.1355625
8	0.26474414	-4.135375
3	0.27022461	-3.434875
9	0.22853516	-4.3628125
5	0.27324805	-4.7464375
6	0.23918164	-4.54575
0	0.37928906	-3.4013125
8	0.39456641	-5.40375
3	0.401375	-3.7811875
6	0.33097266	-4.5104375
0	0.47594336	-2.7745
5	0.26039062	-4.573875
7	0.17208594	-3.5984375
5	0.23752344	-3.9145
4	0.19942578	-3.9118125
2	0.249	-3.5843125
1	0.15450781	-0.4694375
3	0.22114844	-3.5301875
2	0.34269922	-4.25825
4	0.24919336	-3.9710625
2	0.30334375	-5.173875
3	0.26944727	-3.966375
8	0.33640234	-3.262875
3	0.27979687	-4.1613125
2	0.27080273	-4.5884375
2	0.2614707	-4.7341875
2	0.28152734	-5.4225
1	0.1560293	-0.5514375
0	0.34355469	-3.5971875
6	0.25359766	-4.1344375
7	0.19034375	-3.3563125
3	0.41133203	-3.5669375
1	0.30291602	-0.991625
1	0.31554102	-1.5011875
6	0.47638086	-5.2835625
7	0.15785352	-3.62625
3	0.22609766	-3.4574375
5	0.286375	-4.498375
0	0.34296484	-2.37725
5	0.17342969	-3.4353125
7	0.25451562	-4.7883125
4	0.1737207	-2.6514375
8	0.31878516	-2.9740625
0	0.44748633	-3.7504375
2	0.2542793	-4.8716875
7	0.17577539	-3.6035625
3	0.38608594	-4.26
1	0.16424414	-1.067375
1	0.14164258	-1.2774375
3	0.21548828	-3.7371875
7	0.17992969	-3.8296875
1	0.13012695	-0.6781875
3	0.24112305	-2.88025
0	0.30484766	-2.807
1	0.094574219	-0.393375
1	0.10383789	-1.3301875
4	0.1945957	-4.7073125
1	0.097498047	-1.346875
1	0.10355469	-1.358375
6	0.1555293	-2.655
0	0.23308594	-1.8355
7	0.23275195	-4.741375
0	0.2265332	-1.9818125
0	0.28305273	-2.2699375
7	0.15835352	-3.1899375
9	0.24028516	-3.94575
9	0.22842773	-3.4714375
7	0.18272266	-4.05425
7	0.14129883	-3.09775
7	0.27161133	-4.981
7	0.29528906	-5.3894375
0	0.34263672	-3.112
3	0.38733984	-6.4479375
5	0.26600391	-5.95225
7	0.1741582	-3.27975
9	0.16288086	-2.8126875
9	0.14077734	-2.5475
7	0.12846289	-2.95275
5	0.20650391	-3.9256875
7	0.1423125	-3.2208125
6	0.20973633	-4.038875
0	0.27044922	-2.3269375
1	0.10168555	-0.2433125
7	0.11874023	-2.7379375
7	0.12012305	-2.803
9	0.16216797	-3.3156875
9	0.16945117	-3.875125
7	0.10036328	-2.349375
3	0.15704297	-2.8084375
7	0.2374082	-4.640875
9	0.26841797	-5.0613125
9	0.25712695	-4.3881875
7	0.20635352	-3.929625
7	0.22411133	-4.558375
8	0.19802344	-3.217
9	0.14847461	-2.8761875
1	0.10214453	-0.3369375
1	0.096841797	-0.3508125
